,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
910,1002085,P00049242,M,18-25,0,C,4+,0,5,,,5256
911,1002621,P00242742,M,18-25,0,C,1,0,1,2.0,9.0,15208
912,1003793,P00230742,M,18-25,4,C,3,0,5,,,7086
913,1002824,P00307642,M,18-25,4,C,3,0,5,6.0,,3497
914,1003185,P00370853,M,18-25,7,C,2,1,19,,,62
915,1004104,P00233542,M,18-25,16,C,1,0,1,15.0,,15456
916,1003653,P00271142,M,18-25,15,C,3,1,5,,,8691
917,1001466,P0097242,M,18-25,4,C,3,1,1,16.0,,18978
918,1003793,P0095742,M,18-25,4,C,3,0,4,5.0,,707
919,1002005,P00330242,M,18-25,4,C,3,0,5,,,3594
920,1002824,P00337942,M,18-25,4,C,3,0,5,,,7090
921,1002145,P00030942,M,18-25,10,C,2,1,4,5.0,9.0,2839
922,1001532,P00289942,M,18-25,14,C,3,0,3,4.0,5.0,13446
923,1000990,P00234842,M,18-25,6,C,2,0,5,6.0,16.0,5181
924,1002620,P00199442,M,18-25,4,C,4+,0,5,9.0,,5201
925,1000652,P00324442,M,18-25,20,C,3,0,11,13.0,16.0,7569
926,1002127,P00211142,M,18-25,4,C,0,1,5,,,5139
927,1004144,P00348342,M,18-25,4,C,3,0,8,17.0,,4219
928,1003516,P00191442,M,18-25,4,C,0,0,1,2.0,15.0,8292
929,1005915,P00057742,M,18-25,4,C,0,0,2,8.0,18.0,13023
930,1004916,P00069542,M,18-25,20,C,4+,0,5,,,7013
931,1003857,P00303242,M,18-25,14,C,4+,0,5,8.0,,6910
932,1001159,P00002442,M,18-25,0,C,3,1,8,15.0,,2214
933,1004315,P00237542,M,18-25,4,C,2,0,1,15.0,16.0,19551
934,1005453,P00184942,M,18-25,4,C,1,0,1,8.0,17.0,19183
935,1002144,P00367242,M,18-25,0,C,1,1,11,,,4687
936,1005729,P00179642,M,18-25,10,C,1,0,11,,,5979
937,1003830,P00296142,M,18-25,4,C,1,0,5,,,1909
938,1002404,P00010742,M,18-25,7,C,1,0,1,8.0,17.0,19554
939,1004103,P00002142,M,18-25,16,C,1,0,1,5.0,8.0,8172
940,1002744,P00056242,M,18-25,17,C,1,1,4,5.0,,686
941,1003149,P00351342,M,18-25,4,C,1,0,1,2.0,16.0,19383
942,1005013,P00028842,M,18-25,4,C,4+,0,6,8.0,,19989
943,1004122,P00218342,M,18-25,19,C,4+,0,5,,,5327
944,1000896,P00229342,M,18-25,15,C,3,1,5,14.0,,7158
945,1003996,P00074442,M,18-25,14,C,1,0,1,16.0,,15198
946,1000337,P00025042,M,18-25,19,C,0,0,5,15.0,,6917
947,1005568,P00169742,M,18-25,4,C,3,0,1,8.0,15.0,8146
948,1000131,P00172142,M,18-25,4,C,4+,0,8,,,9975
949,1003111,P00152942,M,18-25,4,C,4+,0,5,,,3607
950,1000131,P00153742,M,18-25,4,C,4+,0,8,,,7877
951,1004081,P00116842,M,18-25,12,C,2,0,2,5.0,8.0,16216
952,1003887,P00020342,M,18-25,4,C,1,0,1,2.0,,8144
953,1004396,P00010942,M,18-25,1,C,2,1,1,2.0,6.0,15174
954,1000936,P00363742,M,18-25,4,C,4+,0,5,,,7066
955,1002900,P00331942,M,18-25,12,C,2,1,5,,,8590
956,1004350,P00116842,M,18-25,2,C,4+,0,2,5.0,8.0,15954
957,1002000,P00258742,M,18-25,4,C,1,0,5,,,5143
958,1000896,P00330242,M,18-25,15,C,3,1,5,,,7005
959,1002983,P00074442,M,18-25,4,C,1,0,1,16.0,,19096
960,1004397,P00112142,M,18-25,4,C,3,0,1,2.0,14.0,19007
961,1000297,P00010842,M,18-25,2,C,3,1,8,16.0,,7829
962,1000429,P00120042,M,18-25,0,C,1,0,1,2.0,,12027
963,1003965,P00057742,M,18-25,11,C,3,0,2,8.0,18.0,16082
964,1001542,P00274442,M,18-25,17,C,4+,0,1,18.0,,15391
965,1002145,P00277442,M,18-25,10,C,2,1,1,6.0,15.0,8320
966,1004967,P00273642,M,18-25,4,C,0,0,8,14.0,,9814
967,1004889,P00120342,M,18-25,4,C,3,0,5,17.0,,8669
968,1003748,P0099342,M,18-25,4,C,2,0,5,8.0,,7180
969,1004051,P00178842,M,18-25,14,C,2,0,2,4.0,9.0,6579
970,1001420,P00100442,M,18-25,4,C,3,0,2,4.0,5.0,16050
971,1002620,P00016842,M,18-25,4,C,4+,0,1,2.0,15.0,11721
972,1001134,P00117442,M,18-25,20,C,1,0,5,14.0,,8729
973,1004704,P00065042,M,18-25,20,C,1,0,5,15.0,,5357
974,1004747,P0099242,M,18-25,4,C,1,0,8,14.0,,8042
975,1005382,P00040742,M,18-25,4,C,0,1,1,5.0,,15501
976,1000342,P00010742,M,18-25,12,C,4+,0,1,8.0,17.0,19209
977,1005565,P00136542,M,18-25,17,C,2,0,5,8.0,,5189
978,1001130,P00212942,M,18-25,7,C,1,0,5,,,8889
979,1003887,P00145042,M,18-25,4,C,1,0,1,2.0,5.0,11384
980,1003579,P00058142,M,18-25,0,C,2,0,3,4.0,12.0,8032
981,1002744,P00244742,M,18-25,17,C,1,1,11,,,1534
982,1003370,P00125942,M,18-25,4,C,1,0,1,2.0,15.0,15195
983,1002191,P00212942,M,18-25,4,C,4+,0,5,,,7113
984,1003069,P00113342,M,18-25,4,C,3,1,1,8.0,17.0,19130
985,1003861,P00286642,M,18-25,4,C,3,0,11,14.0,,6096
986,1002919,P00198742,M,18-25,17,C,2,0,1,2.0,11.0,15773
987,1005365,P00007542,M,18-25,12,C,0,0,15,16.0,,12715
988,1000465,P00265242,M,18-25,19,C,2,0,5,8.0,,6852
989,1002186,P00010942,M,18-25,5,C,4+,0,1,2.0,6.0,15223
990,1000747,P00046742,M,18-25,4,C,4+,1,1,2.0,15.0,11951
991,1001728,P00248442,M,18-25,4,C,2,0,3,4.0,,5448
992,1005607,P00337942,M,18-25,4,C,2,0,5,,,6996
993,1003954,P00127342,M,18-25,4,C,4+,0,1,2.0,15.0,15727
994,1000052,P00002142,M,18-25,4,C,0,0,1,5.0,8.0,11901
995,1003333,P00016842,M,18-25,16,C,1,0,1,2.0,15.0,11793
996,1004648,P00295842,M,18-25,4,C,4+,0,5,8.0,,8621
997,1001130,P00161942,M,18-25,7,C,1,0,5,8.0,,8710
998,1004534,P00147942,M,18-25,4,C,1,0,1,16.0,,19087
999,1002404,P00271142,M,18-25,7,C,1,0,5,,,7076
1000,1000947,P00205942,M,18-25,0,C,0,0,5,8.0,14.0,7055
1001,1000271,P00243942,M,18-25,4,C,1,0,1,2.0,15.0,15257
1002,1003887,P00350642,M,18-25,4,C,1,0,8,,,7783
1003,1002792,P00116742,M,18-25,4,C,1,0,11,,,6043
1004,1001109,P00146542,M,18-25,10,C,1,0,2,4.0,8.0,3354
1005,1005753,P00120042,M,18-25,17,C,0,0,1,2.0,,15413
1006,1004916,P00002142,M,18-25,20,C,4+,0,1,5.0,8.0,7698
1007,1003733,P00116742,M,18-25,4,C,1,0,11,,,7594
1008,1001402,P00058242,M,18-25,4,C,3,0,3,4.0,12.0,13588
1009,1002744,P00362842,M,18-25,17,C,1,1,5,18.0,,1825
1010,1002828,P00279442,M,18-25,4,C,2,0,16,,,16641
1011,1002156,P00071442,M,18-25,19,C,4+,0,15,17.0,,21196
1012,1000764,P0096542,M,18-25,20,C,2,0,3,4.0,12.0,13271
1013,1003333,P00182442,M,18-25,16,C,1,0,5,11.0,,6941
1014,1002163,P00152942,M,18-25,0,C,0,1,5,,,1848
1015,1005664,P00149542,M,18-25,4,C,4+,0,1,6.0,13.0,11421
1016,1000271,P00295942,M,18-25,4,C,1,0,2,5.0,15.0,12821
1017,1004315,P00048742,M,18-25,4,C,2,0,5,,,3675
1018,1001402,P00365242,M,18-25,4,C,3,0,5,8.0,,8648
1019,1005664,P00070542,M,18-25,4,C,4+,0,3,15.0,,13422
1020,1001399,P00268442,M,18-25,17,C,1,0,8,17.0,,7866
1021,1001106,P00346242,M,18-25,4,C,2,0,1,15.0,,19097
1022,1001702,P00032842,M,18-25,10,C,2,0,8,,,9958
1023,1004922,P00067942,M,18-25,17,C,1,0,5,14.0,,8618
1024,1001109,P00016842,M,18-25,10,C,1,0,1,2.0,15.0,4525
1025,1002083,P00148642,M,18-25,4,C,0,0,6,10.0,13.0,20683
1026,1005568,P00006042,M,18-25,4,C,3,0,8,16.0,,5937
1027,1001466,P00274242,M,18-25,4,C,3,1,1,,,15917
1028,1003111,P00223942,M,18-25,4,C,4+,0,5,8.0,,8764
1029,1002744,P00006942,M,18-25,17,C,1,1,1,5.0,6.0,4101
1030,1002145,P00046742,M,18-25,10,C,2,1,1,2.0,15.0,15206
1031,1000890,P00068042,M,18-25,4,C,4+,0,3,4.0,,10760
1032,1004919,P00104942,M,18-25,0,C,2,0,5,,,5201
1033,1000429,P00093642,M,18-25,0,C,1,0,6,,,12051
1034,1003890,P00117942,M,18-25,4,C,3,0,5,15.0,,8825
1035,1004122,P00212942,M,18-25,19,C,4+,0,5,,,8901
1036,1000709,P00342042,M,18-25,0,C,1,0,11,15.0,16.0,1504
1037,1003571,P00249642,M,18-25,4,C,1,0,3,5.0,,8386
1038,1005453,P00145442,M,18-25,4,C,1,0,8,15.0,,7761
1039,1002900,P00128442,M,18-25,12,C,2,1,1,8.0,,11600
1040,1005565,P00270942,M,18-25,17,C,2,0,1,2.0,15.0,15430
1041,1004922,P00226642,M,18-25,17,C,1,0,5,6.0,,5235
1042,1004051,P00250642,M,18-25,14,C,2,0,11,,,6108
1043,1005589,P00346542,F,26-35,0,A,0,1,10,13.0,16.0,14046
1044,1003539,P00050842,F,26-35,4,A,1,1,6,16.0,,16052
1045,1004085,P00347142,F,26-35,6,A,1,0,5,,,5418
1046,1005852,P00010742,F,26-35,1,A,0,1,1,8.0,17.0,15284
1047,1001051,P00129342,F,26-35,0,A,0,1,1,5.0,15.0,7946
1048,1001150,P00113142,F,26-35,20,A,1,0,1,5.0,12.0,15388
1049,1001203,P00177442,F,26-35,1,A,3,0,1,6.0,8.0,15213
1050,1003539,P00229742,F,26-35,4,A,1,1,1,16.0,,15246
1051,1005812,P00146742,F,26-35,7,A,1,1,1,13.0,14.0,11469
1052,1005234,P00070942,F,26-35,0,A,4+,1,3,5.0,16.0,13586
1053,1001051,P00358642,F,26-35,0,A,0,1,5,11.0,16.0,5329
1054,1002851,P00229342,F,26-35,7,A,3,1,5,14.0,,5315
1055,1003224,P0099242,F,26-35,14,A,3,1,8,14.0,,5958
1056,1000219,P00303042,F,26-35,4,A,0,0,5,,,5319
1057,1003224,P00270242,F,26-35,14,A,3,1,8,,,9774
1058,1003539,P00067942,F,26-35,4,A,1,1,5,14.0,,6904
1059,1003067,P00003242,F,26-35,0,A,1,0,8,15.0,,9701
1060,1005271,P00303342,F,26-35,0,A,1,0,1,16.0,,12078
1061,1001383,P00222142,F,26-35,7,A,1,0,5,13.0,,5251
1062,1002029,P00237642,F,26-35,12,A,0,0,5,14.0,,8620
1063,1001812,P00193442,F,26-35,12,A,4+,1,8,,,8044
1064,1001448,P00286442,F,26-35,3,A,1,0,8,,,8012
1065,1004655,P00003942,F,26-35,1,A,3,0,5,14.0,,7138
1066,1002797,P00130642,F,26-35,7,A,3,0,11,16.0,,3228
1067,1001150,P00112542,F,26-35,20,A,1,0,1,11.0,15.0,7655
1068,1000752,P00242742,F,26-35,3,A,3,0,1,2.0,9.0,4269
1069,1001383,P00089442,F,26-35,7,A,1,0,8,,,8042
1070,1005812,P00115542,F,26-35,7,A,1,1,8,,,7991
1071,1003539,P00222442,F,26-35,4,A,1,1,5,,,7075
1072,1003539,P00100942,F,26-35,4,A,1,1,5,,,7169
1073,1005241,P00265242,F,26-35,4,A,4+,0,5,8.0,,1858
1074,1005241,P00271242,F,26-35,4,A,4+,0,8,14.0,,2065
1075,1003519,P00105042,F,26-35,14,A,1,1,5,9.0,,3603
1076,1001448,P00102242,F,26-35,3,A,1,0,8,12.0,,5846
1077,1002911,P00031042,F,26-35,4,A,3,0,8,,,9846
1078,1005744,P00251942,F,26-35,4,A,2,0,1,2.0,5.0,15800
1079,1004934,P00057342,F,26-35,0,A,2,0,4,5.0,,2085
1080,1003224,P00313042,F,26-35,14,A,3,1,5,14.0,,8842
1081,1001051,P00331542,F,26-35,0,A,0,1,5,8.0,,3523
1082,1001699,P00331942,F,26-35,19,A,0,0,5,,,5412
1083,1004085,P00205242,F,26-35,6,A,1,0,5,,,5355
1084,1003539,P00059442,F,26-35,4,A,1,1,6,8.0,16.0,20430
1085,1001203,P00154042,F,26-35,1,A,3,0,1,2.0,15.0,11784
1086,1003519,P00361842,F,26-35,14,A,1,1,15,16.0,,4398
1087,1005744,P00348942,F,26-35,4,A,2,0,8,13.0,,7932
1088,1006001,P00235642,F,26-35,7,A,0,1,8,16.0,,8047
1089,1005852,P00115542,F,26-35,1,A,0,1,8,,,8086
1090,1001448,P00163842,F,26-35,3,A,1,0,8,,,9896
1091,1001150,P00109042,F,26-35,20,A,1,0,8,,,8115
1092,1004750,P00120542,F,26-35,0,A,2,0,8,14.0,,8039
1093,1002801,P00296042,F,26-35,3,A,1,1,8,13.0,16.0,5889
1094,1004085,P00307542,F,26-35,6,A,1,0,1,15.0,,11904
1095,1001361,P00177342,F,26-35,0,A,1,0,8,,,6042
1096,1003505,P00210242,F,26-35,15,A,0,1,8,,,2199
1097,1004785,P00220442,F,26-35,14,A,0,1,5,14.0,,8571
1098,1003519,P00003942,F,26-35,14,A,1,1,5,14.0,,8725
1099,1001383,P00117242,F,26-35,7,A,1,0,8,17.0,,9919
1100,1005759,P00084842,F,26-35,1,A,2,0,8,16.0,,8078
1101,1001235,P00081142,F,26-35,7,A,1,0,6,8.0,14.0,12205
1102,1003441,P00223542,F,26-35,14,A,2,0,1,8.0,17.0,7820
1103,1001164,P00366442,F,26-35,19,A,1,1,8,12.0,,5835
1104,1003224,P00133442,F,26-35,14,A,3,1,1,16.0,,8180
1105,1000692,P00192542,F,26-35,0,A,0,1,1,2.0,9.0,15737
1106,1005878,P00328442,F,26-35,0,A,4+,1,5,14.0,,8846
1107,1003816,P00195442,F,26-35,3,A,1,1,5,,,6933
1108,1005384,P00141942,F,26-35,3,A,4+,0,5,8.0,14.0,8623
1109,1001150,P00114642,F,26-35,20,A,1,0,5,8.0,,8787
1110,1001168,P00044442,F,26-35,0,A,1,1,1,16.0,,15907
1111,1001168,P00000442,F,26-35,0,A,1,1,5,8.0,,3525
1112,1001396,P00120642,F,26-35,12,A,4+,1,5,,,6884
1113,1005465,P00242142,F,26-35,0,A,0,1,5,9.0,,5421
1114,1001383,P00159442,F,26-35,7,A,1,0,5,8.0,,7070
1115,1001448,P00044042,F,26-35,3,A,1,0,5,,,5168
1116,1000752,P00191642,F,26-35,3,A,3,0,3,4.0,12.0,3125
1117,1005955,P00111742,F,26-35,7,A,1,0,15,,,12858
1118,1004225,P00302342,F,26-35,3,A,4+,0,8,,,7998
1119,1004563,P00003642,F,26-35,6,A,0,1,8,,,9820
1120,1002226,P00289942,F,26-35,7,A,3,0,3,4.0,5.0,5668
1121,1000692,P00122442,F,26-35,0,A,0,1,1,11.0,15.0,15190
1122,1000692,P00033042,F,26-35,0,A,0,1,5,14.0,,7060
1123,1005317,P00221442,F,26-35,0,A,1,0,1,2.0,5.0,19467
1124,1001383,P00208242,F,26-35,7,A,1,0,8,,,6168
1125,1001396,P00245642,F,26-35,12,A,4+,1,5,11.0,12.0,6962
1126,1001051,P00258242,F,26-35,0,A,0,1,5,,,1888
1127,1005364,P00103042,F,26-35,3,A,3,0,1,14.0,,19352
1128,1001383,P00027042,F,26-35,7,A,1,0,5,14.0,,3669
1129,1005333,P00057742,F,26-35,7,A,4+,0,2,8.0,18.0,12801
1130,1000081,P00010842,F,26-35,0,A,1,1,8,16.0,,9828
1131,1004785,P00085142,F,26-35,14,A,0,1,5,13.0,14.0,8883
1132,1004934,P00088742,F,26-35,0,A,2,0,5,,,5295
1133,1000752,P00015642,F,26-35,3,A,3,0,8,16.0,17.0,6031
1134,1000752,P00029942,F,26-35,3,A,3,0,8,,,7996
1135,1004934,P00250542,F,26-35,0,A,2,0,4,5.0,,3528
1136,1002668,P00220442,F,26-35,4,A,3,1,5,14.0,,8608
1137,1005612,P00238542,F,26-35,1,A,2,0,5,14.0,,8638
1138,1002608,P00005742,F,26-35,1,A,2,0,8,14.0,,10071
1139,1005589,P00148642,F,26-35,0,A,0,1,6,10.0,13.0,20558
1140,1001383,P00003942,F,26-35,7,A,1,0,5,14.0,,7088
1141,1002608,P00113142,F,26-35,1,A,2,0,1,5.0,12.0,15248
1142,1000069,P00159442,F,26-35,1,A,1,0,5,8.0,,8694
1143,1006001,P00263542,F,26-35,7,A,0,1,16,,,12337
1144,1005434,P00148042,F,26-35,7,A,1,1,8,,,3881
1145,1000151,P00328342,F,26-35,20,A,1,1,5,,,7091
1146,1001448,P00110542,F,26-35,3,A,1,0,8,,,9773
1147,1000024,P00113142,F,26-35,7,A,3,1,1,5.0,12.0,15227
1148,1005744,P00331942,F,26-35,4,A,2,0,5,,,6883
1149,1004225,P0098142,F,26-35,3,A,4+,0,8,14.0,,9807
1150,1003227,P00015242,F,26-35,14,A,2,0,5,17.0,,3513
1151,1003067,P00124242,F,26-35,0,A,1,0,11,14.0,,4579
1152,1005317,P00067942,F,26-35,0,A,1,0,5,14.0,,7056
1153,1001150,P00109942,F,26-35,20,A,1,0,8,,,3900
1154,1001383,P00050242,F,26-35,7,A,1,0,8,,,6001
1155,1003266,P00205442,F,26-35,4,A,0,0,5,8.0,14.0,6856
1156,1004771,P00284642,F,26-35,4,A,0,0,5,8.0,,7004
1157,1003067,P00043742,F,26-35,0,A,1,0,5,8.0,,5245
1158,1001150,P00017142,F,26-35,20,A,1,0,5,,,8847
1159,1005333,P00220442,F,26-35,7,A,4+,0,5,14.0,,8776
1160,1005852,P00296042,F,26-35,1,A,0,1,8,13.0,16.0,5988
1161,1004085,P00205642,F,26-35,6,A,1,0,5,8.0,,6870
1162,1005333,P00303242,F,26-35,7,A,4+,0,5,8.0,,8807
1163,1000151,P00237542,F,26-35,20,A,1,1,1,15.0,16.0,15358
1164,1005812,P00179642,F,26-35,7,A,1,1,11,,,1655
1165,1005812,P00113742,F,26-35,7,A,1,1,5,14.0,,5393
1166,1002205,P00039742,F,26-35,7,A,3,1,5,,,5476
1167,1000752,P0099342,F,26-35,3,A,3,0,5,8.0,,8822
1168,1001051,P00146842,F,26-35,0,A,0,1,6,8.0,16.0,4410
1169,1001383,P00119242,F,26-35,7,A,1,0,18,,,3036
1170,1001383,P00221542,F,26-35,7,A,1,0,5,15.0,,5475
1171,1001812,P00050142,F,26-35,12,A,4+,1,5,,,6944
1172,1004750,P00101842,F,26-35,0,A,2,0,6,16.0,,16034
1173,1005434,P00086342,F,26-35,7,A,1,1,8,,,9913
1174,1005763,P00310842,F,26-35,1,A,1,1,6,8.0,10.0,12181
1175,1005878,P00049542,F,26-35,0,A,4+,1,8,,,7923
1176,1002029,P00332342,F,26-35,12,A,0,0,5,8.0,,1964
1177,1003227,P00247042,F,26-35,14,A,2,0,5,14.0,,7087
1178,1005333,P00187942,F,26-35,7,A,4+,0,4,8.0,,3487
1179,1003519,P00009242,F,26-35,14,A,1,1,8,,,9797
1180,1005271,P00052642,F,26-35,0,A,1,0,5,14.0,,5456
1181,1000151,P00199442,F,26-35,20,A,1,1,5,9.0,,5351
1182,1004771,P00031742,F,26-35,4,A,0,0,8,,,9884
1183,1005878,P00124642,F,26-35,0,A,4+,1,16,,,16304
1184,1001173,P00294542,F,26-35,7,A,3,0,8,,,7771
1185,1004085,P00364842,F,26-35,6,A,1,0,5,16.0,,7084
1186,1003067,P00002242,F,26-35,0,A,1,0,6,8.0,16.0,15992
1187,1005744,P00285842,F,26-35,4,A,2,0,5,,,6980
1188,1003067,P00184942,F,26-35,0,A,1,0,1,8.0,17.0,19688
1189,1003441,P00255942,F,26-35,14,A,2,0,1,16.0,,19595
1190,1005878,P00114942,F,26-35,0,A,4+,1,1,15.0,16.0,11434
1191,1001448,P00028042,F,26-35,3,A,1,0,1,16.0,,15428
1192,1002947,P00138542,F,26-35,0,A,1,1,5,6.0,,5389
1193,1003441,P00070042,F,26-35,14,A,2,0,1,2.0,16.0,15221
1194,1001164,P00085442,F,26-35,19,A,1,1,12,14.0,,1723
1195,1001396,P00237542,F,26-35,12,A,4+,1,1,15.0,16.0,11902
1196,1001164,P00213942,F,26-35,19,A,1,1,5,14.0,,8809
1197,1005317,P00331542,F,26-35,0,A,1,0,5,8.0,,8827
1198,1005759,P00242742,F,26-35,1,A,2,0,1,2.0,9.0,11943
1199,1004085,P00207142,F,26-35,6,A,1,0,1,6.0,,15241
1200,1004750,P00032842,F,26-35,0,A,2,0,8,,,10065
1201,1003816,P00121642,F,26-35,3,A,1,1,5,14.0,,6978
1202,1003900,P0099042,F,26-35,14,B,2,1,5,12.0,14.0,3700
1203,1003299,P00100442,F,26-35,4,B,2,0,2,4.0,5.0,9620
1204,1001988,P00110142,F,26-35,1,B,2,0,7,,,20949
1205,1000648,P00326742,F,26-35,12,B,1,1,11,,,6021
1206,1005035,P00331942,F,26-35,17,B,1,1,5,,,7132
1207,1003829,P00250942,F,26-35,1,B,1,0,11,16.0,,1673
1208,1005306,P00022942,F,26-35,17,B,4+,0,5,8.0,,6916
1209,1004360,P00004842,F,26-35,9,B,1,0,3,4.0,12.0,5487
1210,1004430,P00048442,F,26-35,0,B,1,0,5,14.0,,6881
1211,1001675,P00051942,F,26-35,6,B,1,1,5,6.0,11.0,5207
1212,1003713,P00043742,F,26-35,7,B,1,1,5,8.0,,7159
1213,1000346,P00227742,F,26-35,0,B,2,0,5,14.0,,6973
1214,1001516,P00350442,F,26-35,12,B,1,0,2,3.0,15.0,3188
1215,1001354,P00249742,F,26-35,2,B,3,0,1,15.0,18.0,12034
1216,1005306,P00250642,F,26-35,17,B,4+,0,11,,,4710
1217,1004107,P00346142,F,26-35,0,B,1,0,1,15.0,,19464
1218,1002383,P00100942,F,26-35,14,B,3,0,5,,,8590
1219,1000854,P00149242,F,26-35,16,B,1,0,8,,,3991
1220,1005087,P00226342,F,26-35,6,B,1,1,11,15.0,,4520
1221,1001922,P00173042,F,26-35,7,B,4+,0,13,15.0,16.0,569
1222,1003829,P00152242,F,26-35,1,B,1,0,14,16.0,,3865
1223,1003095,P00028142,F,26-35,3,B,1,1,5,14.0,,8568
1224,1001354,P00001042,F,26-35,2,B,3,0,1,2.0,16.0,15160
1225,1005871,P00114942,F,26-35,4,B,1,0,1,15.0,16.0,19411
1226,1003988,P00201442,F,26-35,14,B,4+,0,1,6.0,8.0,19335
1227,1005512,P00339942,F,26-35,17,B,2,1,1,,,15918
1228,1003713,P00057442,F,26-35,7,B,1,1,5,14.0,16.0,6900
1229,1001969,P00316642,F,26-35,3,B,4+,0,4,5.0,,3536
1230,1003975,P00084242,F,26-35,5,B,1,0,8,14.0,,2212
1231,1003159,P00250242,F,26-35,15,B,1,0,5,,,5400
1232,1005306,P00129842,F,26-35,17,B,4+,0,6,8.0,15.0,15976
1233,1004360,P00326942,F,26-35,9,B,1,0,5,14.0,,5259
1234,1005131,P00352842,F,26-35,1,B,3,0,2,6.0,15.0,12882
1235,1003462,P00190142,F,26-35,4,B,3,0,3,4.0,5.0,10567
1236,1000864,P00089142,F,26-35,0,B,3,0,5,,,7187
1237,1002938,P00183242,F,26-35,0,B,1,0,5,15.0,,7067
1238,1005990,P00111842,F,26-35,20,B,1,1,8,,,7936
1239,1000954,P00005742,F,26-35,0,B,1,1,8,14.0,,7818
1240,1006036,P00162942,F,26-35,15,B,4+,1,7,,,16710
1241,1001354,P00019342,F,26-35,2,B,3,0,1,6.0,15.0,8227
1242,1001194,P00110842,F,26-35,1,B,1,1,1,2.0,5.0,8087
1243,1001141,P00051142,F,26-35,3,B,1,1,8,,,8051
1244,1004452,P00375436,F,26-35,7,B,2,1,20,,,372
1245,1001141,P00024142,F,26-35,3,B,1,1,8,9.0,14.0,9925
1246,1002825,P00055542,F,26-35,20,B,1,1,5,8.0,,5210
1247,1005278,P00191442,F,26-35,7,B,1,0,1,2.0,15.0,4257
1248,1000864,P00118742,F,26-35,0,B,3,0,5,11.0,,8873
1249,1002041,P00151742,F,26-35,20,B,4+,0,8,15.0,16.0,7866
1250,1000588,P00113142,F,26-35,11,B,1,0,1,5.0,12.0,15686
1251,1002750,P00258442,F,26-35,15,B,1,0,5,,,8773
1252,1006036,P00198842,F,26-35,15,B,4+,1,8,14.0,,6004
1253,1003159,P00356742,F,26-35,15,B,1,0,5,,,6885
1254,1005329,P00084242,F,26-35,5,B,1,0,8,14.0,,7997
1255,1005001,P00219342,F,26-35,2,B,1,0,5,14.0,,7047
1256,1000346,P00057242,F,26-35,0,B,2,0,5,,,7167
1257,1002351,P00035842,F,26-35,0,B,4+,0,5,6.0,9.0,5190
1258,1001560,P00350942,F,26-35,3,B,2,0,3,4.0,5.0,13378
1259,1000648,P00278642,F,26-35,12,B,1,1,5,,,8868
1260,1004043,P00359142,F,26-35,15,B,3,0,16,,,8142
1261,1004001,P00117442,F,26-35,1,B,1,1,5,14.0,,1772
1262,1003358,P00289242,F,26-35,1,B,3,0,1,8.0,,19669
1263,1004107,P00177542,F,26-35,0,B,1,0,1,8.0,,8137
1264,1004329,P00303342,F,26-35,14,B,0,1,1,16.0,,15786
1265,1001587,P00023142,F,26-35,3,B,3,0,5,14.0,,3751
1266,1004375,P00130442,F,26-35,5,B,1,0,3,5.0,,10649
1267,1005035,P00018142,F,26-35,17,B,1,1,5,,,5329
1268,1003462,P00282042,F,26-35,4,B,3,0,5,15.0,,7123
1269,1000899,P00031042,F,26-35,1,B,3,1,8,,,8044
1270,1001141,P00064242,F,26-35,3,B,1,1,5,,,8641
1271,1001354,P00149342,F,26-35,2,B,3,0,13,16.0,,557
1272,1001354,P00033042,F,26-35,2,B,3,0,5,14.0,,5285
1273,1001958,P00182542,F,26-35,1,B,3,0,5,11.0,,5474
1274,1005387,P00084242,F,26-35,1,B,4+,1,8,14.0,,8107
1275,1004430,P00009242,F,26-35,0,B,1,0,8,,,6020
1276,1000175,P00210042,F,26-35,2,B,1,0,8,14.0,,7899
1277,1006036,P00102542,F,26-35,15,B,4+,1,8,,,7796
1278,1005572,P00112442,F,26-35,4,B,0,1,6,8.0,,20184
1279,1006036,P00092942,F,26-35,15,B,4+,1,8,17.0,,6072
1280,1005278,P00043342,F,26-35,7,B,1,0,8,14.0,,9769
1281,1003544,P00085442,F,26-35,4,B,3,1,12,14.0,,1408
1282,1005734,P00129542,F,26-35,14,B,4+,1,8,14.0,,7781
1283,1000854,P00004542,F,26-35,16,B,1,0,5,8.0,,3576
1284,1005428,P00156442,F,26-35,6,B,4+,0,8,,,9795
1285,1002939,P00174242,F,26-35,15,B,1,0,15,16.0,,17031
1286,1004360,P00064042,F,26-35,9,B,1,0,3,4.0,12.0,5751
1287,1005734,P00331042,F,26-35,14,B,4+,1,5,8.0,,5422
1288,1001969,P00270942,F,26-35,3,B,4+,0,1,2.0,15.0,15559
1289,1003159,P00247542,F,26-35,15,B,1,0,8,16.0,,4013
1290,1001988,P00193742,F,26-35,1,B,2,0,8,15.0,,5910
1291,1002238,P00129442,F,26-35,4,B,2,0,5,8.0,,7184
1292,1005329,P00255842,F,26-35,5,B,1,0,16,,,20288
1293,1000655,P00222842,F,26-35,2,B,2,0,8,,,2071
1294,1005387,P00213242,F,26-35,1,B,4+,1,5,8.0,,8893
1295,1006036,P00127442,F,26-35,15,B,4+,1,1,2.0,15.0,8272
1296,1003562,P00363742,F,26-35,6,B,4+,0,5,,,7084
